,INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
1620,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CIC,CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY),11143.0,11951,32633.0,37388,15527.0,22047,11143.0,11951,18159.0,23514,42325.0,42325,41474.0,50320,33976.0,55059,13341.0,13341,130000,OU
1621,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CIV,CIVIL ENGINEERING,47347.0,62683,75217.0,114869,100890.0,125219,47347.0,62683,107088.0,118809,123970.0,123970,125086.0,125574,124643.0,124643,90371.0,90371,130000,OU
1622,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),7943.0,10365,30644.0,35165,14659.0,14659,29049.0,29049,14102.0,14728,21244.0,40865,30022.0,40544,11842.0,11842,9174.0,11116,130000,OU
1623,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,6595.0,7605,22076.0,24844,12646.0,13772,6595.0,21226,11589.0,14148,17201.0,32659,25428.0,26851,6595.0,39988,7501.0,8734,130000,OU
1624,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",7227.0,9428,22511.0,25443,13765.0,13765,7227.0,9428,13583.0,14644,20586.0,20586,33194.0,34100,7227.0,36892,8757.0,9428,130000,OU
1625,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,17818.0,23028,56666.0,66988,38396.0,39944,45121.0,45121,27054.0,37582,33629.0,91575,74633.0,74633,39625.0,65314,21770.0,23601,130000,OU
1626,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,39857.0,39857,95608.0,114334,82130.0,117037,39857.0,39857,66080.0,66080,104144.0,104144,101658.0,124940,88493.0,109214,41230.0,87986,130000,OU
1627,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,12847.0,12950,34870.0,47898,18818.0,20116,56726.0,71170,18811.0,23145,27970.0,48419,41991.0,41991,19565.0,40285,12884.0,12950,130000,OU
1628,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,59147.0,90254,94495.0,94495,99398.0,99398,59147.0,90254,66631.0,114873,59147.0,90254,119831.0,125150,123123.0,123123,94233.0,94233,130000,OU
1629,NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,COED,PVT,2018,CSE,COMPUTER SCIENCE AND ENGINEERING,10154.0,11022,30526.0,30526,16677.0,16693,29167.0,29167,14580.0,15557,31554.0,31785,49487.0,54711,28576.0,43762,11101.0,11890,90000,OU
1630,NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,COED,PVT,2018,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",12315.0,12332,33521.0,48727,19488.0,19778,12315.0,59924,19434.0,22767,32703.0,60265,63851.0,69235,54714.0,60948,12903.0,12903,90000,OU
1631,NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,60993.0,60993,102000.0,111829,99917.0,110553,60993.0,102556,116659.0,116659,60993.0,60993,60993.0,94735,120913.0,125156,97232.0,97232,47000,JNTUH
1632,NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,109640.0,109640,112927.0,112927,109640.0,109640,109640.0,109640,116379.0,116379,109640.0,109640,125327.0,125327,124008.0,124008,109640.0,109640,45000,JNTUH
1633,NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85390.0,88218,98630.0,98630,104821.0,104821,85390.0,88218,106204.0,110032,85390.0,88218,85390.0,88218,85390.0,88218,85390.0,88218,45000,JNTUH
1634,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,105681.0,105681,105681.0,105681,110290.0,110290,105681.0,105681,121680.0,121680,105681.0,105681,123155.0,125790,124780.0,124780,105681.0,105681,95000,JNTUH
1635,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),40104.0,40104,106080.0,116776,62920.0,62920,40104.0,40104,62693.0,71043,77389.0,111934,115108.0,121584,71364.0,71364,50906.0,50906,95000,JNTUH
1636,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,32400.0,35755,65071.0,107296,50606.0,53106,32400.0,101988,47814.0,62186,98370.0,105432,85632.0,97024,75723.0,96907,37740.0,38302,95000,JNTUH
1637,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",39709.0,44599,102977.0,105276,59045.0,68117,39709.0,76822,58312.0,76021,111314.0,111314,119631.0,126079,81521.0,119879,48899.0,49004,95000,JNTUH
1638,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,61680.0,72739,117286.0,117286,92948.0,109841,63622.0,72739,79418.0,93388,93578.0,102524,123198.0,124989,117467.0,125250,69968.0,72739,95000,JNTUH
1639,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,40758.0,42642,102856.0,106235,68919.0,73967,40758.0,42642,57983.0,68543,108623.0,108623,119503.0,120291,94805.0,97514,45082.0,48717,95000,JNTUH
1640,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CIV,CIVIL ENGINEERING,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,125566.0,125566,124752.0,124752,118476.0,118476,70000,JNTUH
1641,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),48491.0,48491,74045.0,83838,68169.0,80163,48491.0,48491,63164.0,63773,109391.0,109391,123147.0,123692,116088.0,123935,53380.0,55674,70000,JNTUH
1642,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),47150.0,47150,89574.0,89574,68484.0,77156,47150.0,47150,61739.0,69099,87296.0,116742,122448.0,124526,104368.0,117169,52390.0,52390,70000,JNTUH
1643,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,35175.0,39060,67878.0,69833,55326.0,55418,101004.0,101004,53665.0,59751,94881.0,106753,99173.0,123017,61259.0,104239,42814.0,42814,70000,JNTUH
1644,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",41170.0,44102,92345.0,99898,65233.0,74211,41170.0,44102,58270.0,68411,57253.0,57253,121600.0,125620,100834.0,124293,52727.0,52727,70000,JNTUH
1645,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,71137.0,71137,96672.0,112407,96719.0,96719,85783.0,85783,85298.0,95731,97680.0,101269,125087.0,125394,119242.0,119436,73101.0,73101,70000,JNTUH
1646,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,107073.0,109150,107073.0,109150,107073.0,114847,107073.0,109150,114777.0,114847,107073.0,109150,119028.0,119028,122933.0,124132,107073.0,109150,70000,JNTUH
1647,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,123889.0,123889,123889.0,123889,118476.0,118476,70000,JNTUH
1648,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,48005.0,48005,89576.0,117586,64501.0,77262,63029.0,63029,67497.0,73237,112437.0,112437,121847.0,123182,107488.0,118216,51038.0,57110,95000,JNTUH
1649,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,25545.0,27859,60646.0,100646,49930.0,49930,98454.0,98454,49566.0,56499,85433.0,85433,87446.0,103438,53995.0,100611,37473.0,46740,95000,JNTUH
1650,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",36752.0,44573,100520.0,100520,58394.0,70275,36846.0,51964,57362.0,68256,89936.0,111688,119084.0,123643,78936.0,123498,45447.0,45447,95000,JNTUH
1651,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,66062.0,66062,112918.0,112918,92189.0,101265,73030.0,73030,79190.0,93863,92263.0,101038,125290.0,125633,118695.0,118695,66062.0,66062,95000,JNTUH
1652,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,95126.0,95126,95126.0,95126,95126.0,95126,95126.0,95126,95126.0,116028,95126.0,95126,115271.0,115271,123012.0,123012,95126.0,95126,95000,JNTUH
1653,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,BME,BIO-MEDICAL ENGINEERING,26808.0,26808,81498.0,81498,70887.0,70887,26808.0,26808,30313.0,30313,36286.0,36286,63130.0,119184,34548.0,75959,57424.0,57424,50000,OU
1654,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,CIV,CIVIL ENGINEERING,13673.0,13673,32997.0,49718,30102.0,36527,37678.0,37678,19511.0,19511,34815.0,64580,18808.0,31843,19822.0,28013,35442.0,44136,50000,OU
1655,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,CSE,COMPUTER SCIENCE AND ENGINEERING,2164.0,2727,4184.0,5824,2580.0,3384,2164.0,2727,2700.0,3938,2315.0,2727,6858.0,6858,7130.0,7130,2444.0,2727,50000,OU
1656,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,3801.0,7444,12642.0,12642,7770.0,7770,3801.0,9906,5593.0,7644,6857.0,8894,10760.0,12201,13054.0,13054,5433.0,8092,50000,OU
1657,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,4359.0,5356,17601.0,17601,14069.0,14849,4359.0,5356,13667.0,13803,24126.0,27342,15540.0,15540,18442.0,18797,16046.0,16046,50000,OU
1658,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,MEC,MECHANICAL ENGINEERING,15420.0,15420,22212.0,57510,25316.0,37045,15420.0,15420,18681.0,31130,21557.0,52979,30062.0,56281,23750.0,29684,33665.0,33665,50000,OU
1659,OUCESF,O U COLLEGE OF ENGG  HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1925,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,5798.0,7941,15893.0,18783,10841.0,10841,8268.0,8268,6631.0,11472,12908.0,12908,16830.0,19738,18735.0,18735,8981.0,9131,120000,OU
1660,OUCESF,O U COLLEGE OF ENGG  HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1925,MIN,MINING ENGINEERING,61467.0,80856,123327.0,123327,125688.0,125688,61467.0,80856,64457.0,80856,116239.0,122445,124965.0,124965,120340.0,120340,61467.0,80856,100000,OU
1661,OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,CHE,CHEMICAL ENGINEERING,23505.0,29205,75221.0,75221,82134.0,98186,23505.0,43140,48979.0,48979,42664.0,85396,60121.0,98414,56869.0,56869,60824.0,76151,35000,OU
1662,OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,FDT,FOOD TECHNOLOGY,35750.0,63916,102560.0,102560,65007.0,83614,64775.0,64775,64846.0,78689,100610.0,108067,93572.0,93572,66036.0,66036,89599.0,95065,35000,OU
1663,OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,TEX,TEXTILE TECHNOLOGY,27383.0,44721,118279.0,118279,109945.0,109945,27383.0,101886,84397.0,91149,116682.0,116682,119004.0,123925,121727.0,121727,44749.0,44749,35000,OU
1664,OUCTSF,O U COLLEGE OF TECH  HYDERABAD  - SELF FINANCE,HYDERABAD,HYD,COED,SF,1969,FDT,FOOD TECHNOLOGY,67608.0,77473,121373.0,124426,87458.0,111004,67608.0,77473,101886.0,101886,89292.0,89292,122049.0,122049,122486.0,123380,67608.0,77473,70000,OU
1665,OUCTSF,O U COLLEGE OF TECH  HYDERABAD  - SELF FINANCE,HYDERABAD,HYD,COED,SF,1969,TEX,TEXTILE TECHNOLOGY,85844.0,116119,101209.0,116119,87510.0,118387,85844.0,116119,116665.0,116665,85844.0,116119,125769.0,125769,125769.0,125769,85844.0,116119,70000,OU
1666,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,118126.0,118535,118126.0,118535,118126.0,118535,118126.0,118535,118126.0,118535,118126.0,118535,125366.0,125366,123589.0,123589,118126.0,118535,65000,JNTUH
1667,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),16862.0,75165,110902.0,110902,111485.0,111485,16862.0,75165,93594.0,106756,102104.0,109688,123519.0,123633,115838.0,115838,88991.0,88991,65000,JNTUH
1668,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),58357.0,61310,116409.0,118034,82016.0,114219,97328.0,97328,93906.0,105150,109928.0,109928,123670.0,123670,119665.0,122069,88048.0,88048,65000,JNTUH
1669,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,41964.0,47597,106771.0,112324,89316.0,106692,49713.0,88814,71758.0,92234,111982.0,111982,120947.0,125469,96777.0,115567,63702.0,87309,65000,JNTUH
1670,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,71758.0,72747,117867.0,117867,117836.0,117836,71758.0,72747,97403.0,110077,117089.0,117089,125281.0,125281,125748.0,125748,90969.0,98379,65000,JNTUH
1671,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,102991.0,102991,102991.0,102991,110675.0,110675,102991.0,102991,114666.0,114666,102991.0,102991,102991.0,124639,111803.0,111803,102991.0,102991,65000,JNTUH
1672,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CIV,CIVIL ENGINEERING,,44000,,44000,,79252,,44000,,44000,,44000,,123094,,125470,,44000,70000,JNTUH
1673,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),,71641,,108868,,107663,,110492,,123431,,107897,,124829,,121628,,111163,70000,JNTUH
1674,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),,119330,,119920,,123427,,119330,,125199,,125340,,119330,,122939,,119330,70000,JNTUH
1675,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,,65636,,101291,,88850,,74983,,78019,,109644,,89612,,95965,,110703,70000,JNTUH
1676,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",,66026,,116496,,107223,,66026,,101465,,119465,,105786,,119792,,86093,70000,JNTUH
1677,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,39458,,110674,,120934,,110946,,117795,,121263,,121470,,125470,,39458,70000,JNTUH
1678,PLMU,PALAMUR UNIVERSITY,MAHABUBNAGAR,MBN,COED,UNIV,2008,PHM,B. PHARMACY (M.P.C. STREAM),50482.0,105363,50482.0,105363,54376.0,105363,50482.0,105363,50482.0,105363,50482.0,105363,92343.0,105363,50482.0,105363,50482.0,105363,30000,PLMU
1679,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,GIRLS,PVT,2009,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,94701,,103139,,116438,,94701,,113975,,94701,,122419,,118707,,101996,60000,JNTUH
1680,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,,58692,,105555,,117156,,86960,,115396,,118012,,125034,,121590,,84769,60000,JNTUH
1681,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",,84355,,106277,,107401,,84355,,93228,,100924,,125760,,124945,,91142,60000,JNTUH
1682,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,84388,,105412,,107871,,84388,,116127,,102670,,125348,,123864,,106363,60000,JNTUH
1683,RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,,84034,,117122,,116953,,86608,,117840,,114245,,124781,,125958,,84034,60000,JNTUH
1684,RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,113018,,117737,,113581,,113018,,113087,,113018,,118050,,122620,,113018,60000,JNTUH
1685,RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,INF,INFORMATION TECHNOLOGY,,92631,,116033,,115777,,92631,,114263,,113586,,123536,,112552,,100833,60000,JNTUH
1686,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,93919.0,96091,116154.0,117493,106144.0,106144,93919.0,96091,105177.0,105177,106983.0,106983,124756.0,124756,121670.0,121670,113299.0,113299,70000,JNTUH
1687,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,43212.0,43212,88075.0,100484,56016.0,56016,114430.0,114430,43212.0,68115,68598.0,80439,122372.0,122372,119736.0,120336,59385.0,82139,70000,JNTUH
1688,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",57427.0,88262,83422.0,88262,86235.0,104259,57427.0,88262,74252.0,88262,103466.0,103466,124455.0,125225,123301.0,123301,85967.0,88262,70000,JNTUH
1689,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84295.0,84295,92418.0,95511,117396.0,117396,84295.0,84295,84295.0,95859,117479.0,117479,121232.0,121232,84295.0,122788,94170.0,94170,70000,JNTUH
1690,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,79734.0,96706,116314.0,116314,116145.0,116145,79734.0,96706,97707.0,98127,79734.0,96706,124303.0,124303,122899.0,123178,79734.0,96706,70000,JNTUH
1691,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CIV,CIVIL ENGINEERING,117052.0,117905,117052.0,117905,117052.0,117905,117052.0,117905,117052.0,117905,117052.0,117905,117052.0,117905,122618.0,122618,117052.0,117905,66700,JNTUH
1692,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),57399.0,72666,88882.0,105793,103289.0,103289,57399.0,72666,110783.0,117598,57399.0,72666,123133.0,123133,99565.0,99565,72803.0,80634,66700,JNTUH
1693,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CSE,COMPUTER SCIENCE AND ENGINEERING,44302.0,54864,96892.0,107864,67412.0,97393,44302.0,98177,69365.0,69365,69163.0,69163,112438.0,124285,80086.0,97855,74382.0,74382,66700,JNTUH
1694,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",72835.0,113354,98601.0,113354,97582.0,113354,110881.0,113354,103627.0,113354,93346.0,114610,124333.0,124333,111841.0,119752,97914.0,117616,66700,JNTUH
1695,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,72348.0,72348,118449.0,118449,116836.0,118467,108386.0,108386,117462.0,117462,110224.0,110224,124236.0,124991,126031.0,126031,109499.0,109499,66700,JNTUH
1696,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53579.0,100485,103785.0,109698,118467.0,118467,53579.0,100485,110535.0,110535,53579.0,124285,124991.0,124991,99824.0,125865,53579.0,100485,66700,JNTUH
1697,SDCP,SURABHI DAYAKAR RAO COLLEGE OF PHARMACY,GAJWEL,SDP,COED,PVT,2008,PHM,B. PHARMACY (M.P.C. STREAM),125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,125995.0,125995,50000,JNTUH
1698,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,116238.0,118465,116238.0,118465,116238.0,118465,116238.0,118465,116238.0,118465,116238.0,118465,122738.0,126124,120277.0,125967,116238.0,118465,95000,JNTUH
1699,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,73624.0,91491,97785.0,100380,111243.0,118365,90108.0,91491,88426.0,108612,102480.0,107137,125591.0,125591,103129.0,124168,80091.0,91491,95000,JNTUH
1700,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,46382.0,57175,93986.0,98698,73203.0,89709,69769.0,80092,71873.0,75699,113762.0,113762,110192.0,118898,79818.0,91897,56913.0,57198,95000,JNTUH
1701,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,43010.0,74204,116137.0,116137,93875.0,93875,84933.0,84933,83516.0,95111,101578.0,111829,121852.0,122992,111834.0,120551,72455.0,74204,95000,JNTUH
