S.No,Institute Code,Institute Name,Place,Dist. Name,Region,CollegeType,Minority,Co-Educ.,Affil.to,BranchCode,fee,Convener Seats
509,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSM,72000,42
510,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,ECE,72000,42
511,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,EEE,72000,32
512,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,MEC,72000,42
513,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY  (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,90000,21
514,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY  (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSD,90000,42
515,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY  (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,90000,126
516,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY  (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,90000,63
517,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY  (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,90000,42
518,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,AIM,90000,42
519,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,CIV,90000,42
520,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,CSE,90000,126
521,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,ECE,90000,84
522,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,EEE,90000,42
523,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,MEC,90000,42
524,KUCE,K U COLLEGE OF ENGG  KOTHAGUDEM,KOTHAGUDEM,KGM,OU,UNIV,NA,COED,KU,CSE,35000,40
525,KUCE,K U COLLEGE OF ENGG  KOTHAGUDEM,KOTHAGUDEM,KGM,OU,UNIV,NA,COED,KU,EEE,35000,40
526,KUCE,K U COLLEGE OF ENGG  KOTHAGUDEM,KOTHAGUDEM,KGM,OU,UNIV,NA,COED,KU,MIN,35000,25
527,KUCESF,K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,OU,SF,NA,COED,KU,CSE,70000,20
528,KUCESF,K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,OU,SF,NA,COED,KU,ECE,70000,60
529,KUCESF,K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,OU,SF,NA,COED,KU,EEE,70000,20
530,KUCESF,K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,OU,SF,NA,COED,KU,INF,70000,60
531,KUCESF,K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,OU,SF,NA,COED,KU,MIN,70000,35
532,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,CSD,70000,60
533,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,CSE,70000,60
534,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,CSM,70000,60
535,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,ECE,70000,60
536,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,EEE,70000,60
537,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,INF,70000,60
538,KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,CIV,70000,60
539,KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,CSD,70000,60
540,KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,CSE,35000,60
541,KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,ECE,35000,60
542,KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,EEE,35000,60
543,KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,INF,70000,60
544,KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,MEC,35000,60
545,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CIV,93000,42
546,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CS,93000,42
547,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CSD,93000,126
548,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CSE,93000,210
549,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CSM,93000,126
550,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,ECE,93000,84
551,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,EEE,93000,21
552,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,INF,93000,126
553,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,MEC,93000,21
554,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CIV,72000,21
555,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CSE,72000,42
556,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,ECE,72000,42
557,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,EEE,72000,21
558,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,MEC,72000,21
559,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CIV,100000,42
560,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CME,100000,42
561,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CSD,100000,42
562,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CSE,100000,168
563,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,ECE,100000,84
564,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,EEE,100000,42
565,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,INF,100000,84
566,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,MEC,100000,42
567,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,AID,78000,126
568,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,CIV,78000,21
569,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,CSE,78000,126
570,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,CSM,78000,126
571,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,ECE,78000,84
572,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,EEE,78000,42
573,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,MEC,78000,21
574,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,AID,62000,42
575,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,AIM,62000,42
576,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CIV,62000,21
577,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSE,62000,84
578,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,ECE,62000,42
579,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,EEE,62000,21
580,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CIV,160000,42
581,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CSB,160000,42
582,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CSD,160000,42
583,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CSE,160000,126
584,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CSM,160000,42
585,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,ECE,160000,126
586,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,EEE,160000,42
587,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,INF,160000,42
588,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,MCT,160000,42
589,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,MEC,160000,42
590,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,OU,PVT,NA,COED,JNTUH,MMT,160000,42
591,MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,OU,SF,NA,COED,MGUN,CSE,57200,120
592,MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,OU,SF,NA,COED,MGUN,ECE,57200,60
593,MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,OU,SF,NA,COED,MGUN,EEE,57200,60
594,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,ANE,70000,42
595,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CIV,70000,42
596,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSE,70000,84
597,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSM,70000,42
598,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,ECE,70000,84
599,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,EEE,70000,42
600,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,INF,70000,42
601,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,MEC,70000,42
602,MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,OU,PVT,NA,GIRLS,JNTUH,CSD,55000,42
603,MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,OU,PVT,NA,GIRLS,JNTUH,CSE,55000,84
604,MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,OU,PVT,NA,GIRLS,JNTUH,CSM,55000,42
605,MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,OU,PVT,NA,GIRLS,JNTUH,ECE,55000,21
606,MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,OU,PVT,NA,GIRLS,JNTUH,EEE,55000,21
607,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,AID,125000,84
608,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,AIM,125000,42
609,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,CIV,125000,42
610,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,CSA,125000,42
611,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,CSE,125000,126
612,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,ECE,125000,42
613,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,EEE,125000,42
614,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,INF,125000,84
615,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,MEC,125000,42
616,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,ANE,110000,42
617,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSD,110000,126
618,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSE,110000,168
619,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSI,110000,42
620,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSM,110000,126
621,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,ECE,110000,168
622,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,EEE,110000,21
623,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,INF,110000,126
624,MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,MEC,110000,21
625,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ANE,110000,21
626,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSC,110000,42
627,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSD,110000,126
628,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSE,110000,168
629,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSI,110000,42
630,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSM,110000,126
631,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ECE,110000,84
632,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,EEE,110000,21
633,MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,MEC,110000,21
634,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CIV,100000,21
635,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSC,100000,42
636,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSD,100000,126
637,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSE,100000,126
638,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSM,100000,126
639,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,ECE,100000,126
640,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,EEE,100000,21
641,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,INF,100000,84
642,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,MEC,100000,21
643,MMTZ,MUMTAZ COLL OF ENGG TECHNOLOGY,HYDERABAD,HYD,OU,PVT,MUS,COED,JNTUH,CIV,45000,21
644,MMTZ,MUMTAZ COLL OF ENGG TECHNOLOGY,HYDERABAD,HYD,OU,PVT,MUS,COED,JNTUH,CSE,45000,21
645,MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,OU,PVT,NA,COED,JNTUH,CSE,60000,42
646,MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,OU,PVT,NA,COED,JNTUH,ECE,60000,42
647,MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,OU,PVT,NA,COED,JNTUH,MEC,60000,42
648,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,CIV,75000,21
649,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,CSE,75000,42
650,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,CSM,75000,42
651,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,ECE,75000,42
652,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,EEE,75000,21
653,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,MEC,75000,21
654,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,MIN,75000,21
655,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSD,80000,126
656,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSE,80000,168
657,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSM,80000,126
658,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ECE,80000,84
659,MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,CSC,95000,42
660,MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,CSD,95000,84
661,MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,CSE,95000,168
662,MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,CSM,95000,126
663,MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,CSO,95000,42
664,MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,ECE,95000,42
665,MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,EEE,95000,42
666,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CIV,115000,21
667,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSD,115000,126
668,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSE,115000,168
669,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSM,115000,126
670,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSO,115000,42
671,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ECE,115000,126
672,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,EEE,115000,42
673,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,INF,115000,42
674,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,MEC,115000,21
675,MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,MIN,115000,21
676,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CIV,70000,21
677,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSC,70000,21
678,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSD,70000,42
